460,529,708.4,993.6,1163.8,1288,1338.6,1398.4
461,530.15,709.94,995.76,1166.33,1290.8,1341.51,1401.44
462,531.3,711.48,997.92,1168.86,1293.6,1344.42,1404.48
463,532.45,713.02,1000.08,1171.39,1296.4,1347.33,1407.52
464,533.6,714.56,1002.24,1173.92,1299.2,1350.24,1410.56
465,534.75,716.1,1004.4,1176.45,1302,1353.15,1413.6
466,535.9,717.64,1006.56,1178.98,1304.8,1356.06,1416.64
467,537.05,719.18,1008.72,1181.51,1307.6,1358.97,1419.68
468,538.2,720.72,1010.88,1184.04,1310.4,1361.88,1422.72
469,539.35,722.26,1013.04,1186.57,1313.2,1364.79,1425.76
470,540.5,723.8,1015.2,1189.1,1316,1367.7,1428.8
471,541.65,725.34,1017.36,1191.63,1318.8,1370.61,1431.84
472,542.8,726.88,1019.52,1194.16,1321.6,1373.52,1434.88
473,543.95,728.42,1021.68,1196.69,1324.4,1376.43,1437.92
474,545.1,729.96,1023.84,1199.22,1327.2,1379.34,1440.96
475,546.25,731.5,1026,1201.75,1330,1382.25,1444
476,547.4,733.04,1028.16,1204.28,1332.8,1385.16,1447.04
477,548.55,734.58,1030.32,1206.81,1335.6,1388.07,1450.08
478,549.7,736.12,1032.48,1209.34,1338.4,1390.98,1453.12
479,550.85,737.66,1034.64,1211.87,1341.2,1393.89,1456.16
480,552,739.2,1036.8,1214.4,1344,1396.8,1459.2
481,553.15,740.74,1038.96,1216.93,1346.8,1399.71,1462.24
482,554.3,742.28,1041.12,1219.46,1349.6,1402.62,1465.28
483,555.45,743.82,1043.28,1221.99,1352.4,1405.53,1468.32
484,556.6,745.36,1045.44,1224.52,1355.2,1408.44,1471.36
485,557.75,746.9,1047.6,1227.05,1358,1411.35,1474.4
486,558.9,748.44,1049.76,1229.58,1360.8,1414.26,1477.44
487,560.05,749.98,1051.92,1232.11,1363.6,1417.17,1480.48
488,561.2,751.52,1054.08,1234.64,1366.4,1420.08,1483.52
489,562.35,753.06,1056.24,1237.17,1369.2,1422.99,1486.56
490,563.5,754.6,1058.4,1239.7,1372,1425.9,1489.6
491,564.65,756.14,1060.56,1242.23,1374.8,1428.81,1492.64
492,565.8,757.68,1062.72,1244.76,1377.6,1431.72,1495.68
493,566.95,759.22,1064.88,1247.29,1380.4,1434.63,1498.72
494,568.1,760.76,1067.04,1249.82,1383.2,1437.54,1501.76
495,569.25,762.3,1069.2,1252.35,1386,1440.45,1504.8
496,570.4,763.84,1071.36,1254.88,1388.8,1443.36,1507.84
497,571.55,765.38,1073.52,1257.41,1391.6,1446.27,1510.88
498,572.7,766.92,1075.68,1259.94,1394.4,1449.18,1513.92
499,573.85,768.46,1077.84,1262.47,1397.2,1452.09,1516.96
500,550,710,1025,1200,1340,1400,1455
501,551.1,711.42,1027.05,1202.4,1342.68,1402.8,1457.91
502,552.2,712.84,1029.1,1204.8,1345.36,1405.6,1460.82
503,553.3,714.26,1031.15,1207.2,1348.04,1408.4,1463.73
504,554.4,715.68,1033.2,1209.6,1350.72,1411.2,1466.64
505,555.5,717.1,1035.25,1212,1353.4,1414,1469.55
506,556.6,718.52,1037.3,1214.4,1356.08,1416.8,1472.46
507,557.7,719.94,1039.35,1216.8,1358.76,1419.6,1475.37
508,558.8,721.36,1041.4,1219.2,1361.44,1422.4,1478.28
509,559.9,722.78,1043.45,1221.6,1364.12,1425.2,1481.19
510,561,724.2,1045.5,1224,1366.8,1428,1484.1
511,562.1,725.62,1047.55,1226.4,1369.48,1430.8,1487.01
512,563.2,727.04,1049.6,1228.8,1372.16,1433.6,1489.92
513,564.3,728.46,1051.65,1231.2,1374.84,1436.4,1492.83
514,565.4,729.88,1053.7,1233.6,1377.52,1439.2,1495.74
515,566.5,731.3,1055.75,1236,1380.2,1442,1498.65
516,567.6,732.72,1057.8,1238.4,1382.88,1444.8,1501.56
517,568.7,734.14,1059.85,1240.8,1385.56,1447.6,1504.47
518,569.8,735.56,1061.9,1243.2,1388.24,1450.4,1507.38
519,570.9,736.98,1063.95,1245.6,1390.92,1453.2,1510.29
520,572,738.4,1066,1248,1393.6,1456,1513.2
521,573.1,739.82,1068.05,1250.4,1396.28,1458.8,1516.11
522,574.2,741.24,1070.1,1252.8,1398.96,1461.6,1519.02
523,575.3,742.66,1072.15,1255.2,1401.64,1464.4,1521.93
524,576.4,744.08,1074.2,1257.6,1404.32,1467.2,1524.84
525,577.5,745.5,1076.25,1260,1407,1470,1527.75
526,578.6,746.92,1078.3,1262.4,1409.68,1472.8,1530.66
527,579.7,748.34,1080.35,1264.8,1412.36,1475.6,1533.57
528,580.8,749.76,1082.4,1267.2,1415.04,1478.4,1536.48
529,581.9,751.18,1084.45,1269.6,1417.72,1481.2,1539.39
530,583,752.6,1086.5,1272,1420.4,1484,1542.3
531,584.1,754.02,1088.55,1274.4,1423.08,1486.8,1545.21
532,585.2,755.44,1090.6,1276.8,1425.76,1489.6,1548.12
533,586.3,756.86,1092.65,1279.2,1428.44,1492.4,1551.03
534,587.4,758.28,1094.7,1281.6,1431.12,1495.2,1553.94
535,588.5,759.7,1096.75,1284,1433.8,1498,1556.85
536,589.6,761.12,1098.8,1286.4,1436.48,1500.8,1559.76
537,590.7,762.54,1100.85,1288.8,1439.16,1503.6,1562.67
538,591.8,763.96,1102.9,1291.2,1441.84,1506.4,1565.58
539,592.9,765.38,1104.95,1293.6,1444.52,1509.2,1568.49
540,594,766.8,1107,1296,1447.2,1512,1571.4
541,595.1,768.22,1109.05,1298.4,1449.88,1514.8,1574.31
542,596.2,769.64,1111.1,1300.8,1452.56,1517.6,1577.22
543,597.3,771.06,1113.15,1303.2,1455.24,1520.4,1580.13
544,598.4,772.48,1115.2,1305.6,1457.92,1523.2,1583.04
545,599.5,773.9,1117.25,1308,1460.6,1526,1585.95
546,600.6,775.32,1119.3,1310.4,1463.28,1528.8,1588.86
547,601.7,776.74,1121.35,1312.8,1465.96,1531.6,1591.77
548,602.8,778.16,1123.4,1315.2,1468.64,1534.4,1594.68
549,603.9,779.58,1125.45,1317.6,1471.32,1537.2,1597.59
550,605,781,1127.5,1320,1474,1540,1600.5
551,606.1,782.42,1129.55,1322.4,1476.68,1542.8,1603.41
552,607.2,783.84,1131.6,1324.8,1479.36,1545.6,1606.32
553,608.3,785.26,1133.65,1327.2,1482.04,1548.4,1609.23
554,609.4,786.68,1135.7,1329.6,1484.72,1551.2,1612.14
555,610.5,788.1,1137.75,1332,1487.4,1554,1615.05
556,611.6,789.52,1139.8,1334.4,1490.08,1556.8,1617.96
557,612.7,790.94,1141.85,1336.8,1492.76,1559.6,1620.87
558,613.8,792.36,1143.9,1339.2,1495.44,1562.4,1623.78
559,614.9,793.78,1145.95,1341.6,1498.12,1565.2,1626.69
560,616,795.2,1148,1344,1500.8,1568,1629.6
561,617.1,796.62,1150.05,1346.4,1503.48,1570.8,1632.51
562,618.2,798.04,1152.1,1348.8,1506.16,1573.6,1635.42
563,619.3,799.46,1154.15,1351.2,1508.84,1576.4,1638.33
564,620.4,800.88,1156.2,1353.6,1511.52,1579.2,1641.24
565,621.5,802.3,1158.25,1356,1514.2,1582,1644.15
566,622.6,803.72,1160.3,1358.4,1516.88,1584.8,1647.06
567,623.7,805.14,1162.35,1360.8,1519.56,1587.6,1649.97
568,624.8,806.56,1164.4,1363.2,1522.24,1590.4,1652.88
569,625.9,807.98,1166.45,1365.6,1524.92,1593.2,1655.79
570,627,809.4,1168.5,1368,1527.6,1596,1658.7
571,628.1,810.82,1170.55,1370.4,1530.28,1598.8,1661.61
572,629.2,812.24,1172.6,1372.8,1532.96,1601.6,1664.52
573,630.3,813.66,1174.65,1375.2,1535.64,1604.4,1667.43
574,631.4,815.08,1176.7,1377.6,1538.32,1607.2,1670.34
575,632.5,816.5,1178.75,1380,1541,1610,1673.25
576,633.6,817.92,1180.8,1382.4,1543.68,1612.8,1676.16
577,634.7,819.34,1182.85,1384.8,1546.36,1615.6,1679.07
578,635.8,820.76,1184.9,1387.2,1549.04,1618.4,1681.98
579,636.9,822.18,1186.95,1389.6,1551.72,1621.2,1684.89
580,638,823.6,1189,1392,1554.4,1624,1687.8
581,639.1,825.02,1191.05,1394.4,1557.08,1626.8,1690.71
582,640.2,826.44,1193.1,1396.8,1559.76,1629.6,1693.62
583,641.3,827.86,1195.15,1399.2,1562.44,1632.4,1696.53
584,642.4,829.28,1197.2,1401.6,1565.12,1635.2,1699.44
585,643.5,830.7,1199.25,1404,1567.8,1638,1702.35
586,644.6,832.12,1201.3,1406.4,1570.48,1640.8,1705.26
587,645.7,833.54,1203.35,1408.8,1573.16,1643.6,1708.17
588,646.8,834.96,1205.4,1411.2,1575.84,1646.4,1711.08
589,647.9,836.38,1207.45,1413.6,1578.52,1649.2,1713.99
590,649,837.8,1209.5,1416,1581.2,1652,1716.9
591,650.1,839.22,1211.55,1418.4,1583.88,1654.8,1719.81
592,651.2,840.64,1213.6,1420.8,1586.56,1657.6,1722.72
593,652.3,842.06,1215.65,1423.2,1589.24,1660.4,1725.63
594,653.4,843.48,1217.7,1425.6,1591.92,1663.2,1728.54
595,654.5,844.9,1219.75,1428,1594.6,1666,1731.45
596,655.6,846.32,1221.8,1430.4,1597.28,1668.8,1734.36
597,656.7,847.74,1223.85,1432.8,1599.96,1671.6,1737.27
598,657.8,849.16,1225.9,1435.2,1602.64,1674.4,1740.18
599,658.9,850.58,1227.95,1437.6,1605.32,1677.2,1743.09
600,660,852,1230,1440,1608,1680,1746
601,661.1,853.42,1232.05,1442.4,1610.68,1682.8,1748.91
602,662.2,854.84,1234.1,1444.8,1613.36,1685.6,1751.82
603,663.3,856.26,1236.15,1447.2,1616.04,1688.4,1754.73
604,664.4,857.68,1238.2,1449.6,1618.72,1691.2,1757.64
605,665.5,859.1,1240.25,1452,1621.4,1694,1760.55
606,666.6,860.52,1242.3,1454.4,1624.08,1696.8,1763.46
607,667.7,861.94,1244.35,1456.8,1626.76,1699.6,1766.37
608,668.8,863.36,1246.4,1459.2,1629.44,1702.4,1769.28
609,669.9,864.78,1248.45,1461.6,1632.12,1705.2,1772.19
610,671,866.2,1250.5,1464,1634.8,1708,1775.1
611,672.1,867.62,1252.55,1466.4,1637.48,1710.8,1778.01
612,673.2,869.04,1254.6,1468.8,1640.16,1713.6,1780.92
613,674.3,870.46,1256.65,1471.2,1642.84,1716.4,1783.83
614,675.4,871.88,1258.7,1473.6,1645.52,1719.2,1786.74
615,676.5,873.3,1260.75,1476,1648.2,1722,1789.65
616,677.6,874.72,1262.8,1478.4,1650.88,1724.8,1792.56
617,678.7,876.14,1264.85,1480.8,1653.56,1727.6,1795.47
618,679.8,877.56,1266.9,1483.2,1656.24,1730.4,1798.38
619,680.9,878.98,1268.95,1485.6,1658.92,1733.2,1801.29
620,682,880.4,1271,1488,1661.6,1736,1804.2
621,683.1,881.82,1273.05,1490.4,1664.28,1738.8,1807.11
622,684.2,883.24,1275.1,1492.8,1666.96,1741.6,1810.02
623,685.3,884.66,1277.15,1495.2,1669.64,1744.4,1812.93
624,686.4,886.08,1279.2,1497.6,1672.32,1747.2,1815.84
625,687.5,887.5,1281.25,1500,1675,1750,1818.75
626,688.6,888.92,1283.3,1502.4,1677.68,1752.8,1821.66
627,689.7,890.34,1285.35,1504.8,1680.36,1755.6,1824.57
628,690.8,891.76,1287.4,1507.2,1683.04,1758.4,1827.48
629,691.9,893.18,1289.45,1509.6,1685.72,1761.2,1830.39
630,693,894.6,1291.5,1512,1688.4,1764,1833.3
631,694.1,896.02,1293.55,1514.4,1691.08,1766.8,1836.21
632,695.2,897.44,1295.6,1516.8,1693.76,1769.6,1839.12
633,696.3,898.86,1297.65,1519.2,1696.44,1772.4,1842.03
634,697.4,900.28,1299.7,1521.6,1699.12,1775.2,1844.94
635,698.5,901.7,1301.75,1524,1701.8,1778,1847.85
636,699.6,903.12,1303.8,1526.4,1704.48,1780.8,1850.76
637,700.7,904.54,1305.85,1528.8,1707.16,1783.6,1853.67
638,701.8,905.96,1307.9,1531.2,1709.84,1786.4,1856.58
639,702.9,907.38,1309.95,1533.6,1712.52,1789.2,1859.49
640,704,908.8,1312,1536,1715.2,1792,1862.4
641,705.1,910.22,1314.05,1538.4,1717.88,1794.8,1865.31
642,706.2,911.64,1316.1,1540.8,1720.56,1797.6,1868.22
643,707.3,913.06,1318.15,1543.2,1723.24,1800.4,1871.13
644,708.4,914.48,1320.2,1545.6,1725.92,1803.2,1874.04
645,709.5,915.9,1322.25,1548,1728.6,1806,1876.95
646,710.6,917.32,1324.3,1550.4,1731.28,1808.8,1879.86
647,711.7,918.74,1326.35,1552.8,1733.96,1811.6,1882.77
648,712.8,920.16,1328.4,1555.2,1736.64,1814.4,1885.68
649,713.9,921.58,1330.45,1557.6,1739.32,1817.2,1888.59
650,715,923,1332.5,1560,1742,1820,1891.5
651,716.1,924.42,1334.55,1562.4,1744.68,1822.8,1894.41
652,717.2,925.84,1336.6,1564.8,1747.36,1825.6,1897.32
653,718.3,927.26,1338.65,1567.2,1750.04,1828.4,1900.23
654,719.4,928.68,1340.7,1569.6,1752.72,1831.2,1903.14
655,720.5,930.1,1342.75,1572,1755.4,1834,1906.05
656,721.6,931.52,1344.8,1574.4,1758.08,1836.8,1908.96
657,722.7,932.94,1346.85,1576.8,1760.76,1839.6,1911.87
658,723.8,934.36,1348.9,1579.2,1763.44,1842.4,1914.78
659,724.9,935.78,1350.95,1581.6,1766.12,1845.2,1917.69
660,726,937.2,1353,1584,1768.8,1848,1920.6
661,727.1,938.62,1355.05,1586.4,1771.48,1850.8,1923.51
662,728.2,940.04,1357.1,1588.8,1774.16,1853.6,1926.42
663,729.3,941.46,1359.15,1591.2,1776.84,1856.4,1929.33
664,730.4,942.88,1361.2,1593.6,1779.52,1859.2,1932.24
665,731.5,944.3,1363.25,1596,1782.2,1862,1935.15
666,732.6,945.72,1365.3,1598.4,1784.88,1864.8,1938.06
667,733.7,947.14,1367.35,1600.8,1787.56,1867.6,1940.97
668,734.8,948.56,1369.4,1603.2,1790.24,1870.4,1943.88
669,735.9,949.98,1371.45,1605.6,1792.92,1873.2,1946.79
670,737,951.4,1373.5,1608,1795.6,1876,1949.7
671,738.1,952.82,1375.55,1610.4,1798.28,1878.8,1952.61
672,739.2,954.24,1377.6,1612.8,1800.96,1881.6,1955.52
673,740.3,955.66,1379.65,1615.2,1803.64,1884.4,1958.43
674,741.4,957.08,1381.7,1617.6,1806.32,1887.2,1961.34
675,742.5,958.5,1383.75,1620,1809,1890,1964.25
676,743.6,959.92,1385.8,1622.4,1811.68,1892.8,1967.16
677,744.7,961.34,1387.85,1624.8,1814.36,1895.6,1970.07
678,745.8,962.76,1389.9,1627.2,1817.04,1898.4,1972.98
679,746.9,964.18,1391.95,1629.6,1819.72,1901.2,1975.89
680,748,965.6,1394,1632,1822.4,1904,1978.8
681,749.1,967.02,1396.05,1634.4,1825.08,1906.8,1981.71
682,750.2,968.44,1398.1,1636.8,1827.76,1909.6,1984.62
683,751.3,969.86,1400.15,1639.2,1830.44,1912.4,1987.53
684,752.4,971.28,1402.2,1641.6,1833.12,1915.2,1990.44
685,753.5,972.7,1404.25,1644,1835.8,1918,1993.35
686,754.6,974.12,1406.3,1646.4,1838.48,1920.8,1996.26
687,755.7,975.54,1408.35,1648.8,1841.16,1923.6,1999.17
688,756.8,976.96,1410.4,1651.2,1843.84,1926.4,2002.08
689,757.9,978.38,1412.45,1653.6,1846.52,1929.2,2004.99
690,759,979.8,1414.5,1656,1849.2,1932,2007.9
691,760.1,981.22,1416.55,1658.4,1851.88,1934.8,2010.81
692,761.2,982.64,1418.6,1660.8,1854.56,1937.6,2013.72
693,762.3,984.06,1420.65,1663.2,1857.24,1940.4,2016.63
694,763.4,985.48,1422.7,1665.6,1859.92,1943.2,2019.54
695,764.5,986.9,1424.75,1668,1862.6,1946,2022.45
696,765.6,988.32,1426.8,1670.4,1865.28,1948.8,2025.36
697,766.7,989.74,1428.85,1672.8,1867.96,1951.6,2028.27
698,767.8,991.16,1430.9,1675.2,1870.64,1954.4,2031.18
699,768.9,992.58,1432.95,1677.6,1873.32,1957.2,2034.09
700,770,994,1435,1680,1876,1960,2037
701,771.1,995.42,1437.05,1682.4,1878.68,1962.8,2039.91
702,772.2,996.84,1439.1,1684.8,1881.36,1965.6,2042.82
703,773.3,998.26,1441.15,1687.2,1884.04,1968.4,2045.73
704,774.4,999.68,1443.2,1689.6,1886.72,1971.2,2048.64
705,775.5,1001.1,1445.25,1692,1889.4,1974,2051.55
706,776.6,1002.52,1447.3,1694.4,1892.08,1976.8,2054.46
707,777.7,1003.94,1449.35,1696.8,1894.76,1979.6,2057.37
708,778.8,1005.36,1451.4,1699.2,1897.44,1982.4,2060.28
709,779.9,1006.78,1453.45,1701.6,1900.12,1985.2,2063.19
710,781,1008.2,1455.5,1704,1902.8,1988,2066.1
711,782.1,1009.62,1457.55,1706.4,1905.48,1990.8,2069.01
712,783.2,1011.04,1459.6,1708.8,1908.16,1993.6,2071.92
713,784.3,1012.46,1461.65,1711.2,1910.84,1996.4,2074.83
714,785.4,1013.88,1463.7,1713.6,1913.52,1999.2,2077.74
715,786.5,1015.3,1465.75,1716,1916.2,2002,2080.65
716,787.6,1016.72,1467.8,1718.4,1918.88,2004.8,2083.56
717,788.7,1018.14,1469.85,1720.8,1921.56,2007.6,2086.47
718,789.8,1019.56,1471.9,1723.2,1924.24,2010.4,2089.38
719,790.9,1020.98,1473.95,1725.6,1926.92,2013.2,2092.29
720,792,1022.4,1476,1728,1929.6,2016,2095.2
721,793.1,1023.82,1478.05,1730.4,1932.28,2018.8,2098.11
722,794.2,1025.24,1480.1,1732.8,1934.96,2021.6,2101.02
723,795.3,1026.66,1482.15,1735.2,1937.64,2024.4,2103.93
724,796.4,1028.08,1484.2,1737.6,1940.32,2027.2,2106.84
725,797.5,1029.5,1486.25,1740,1943,2030,2109.75
726,798.6,1030.92,1488.3,1742.4,1945.68,2032.8,2112.66
727,799.7,1032.34,1490.35,1744.8,1948.36,2035.6,2115.57
728,800.8,1033.76,1492.4,1747.2,1951.04,2038.4,2118.48
729,801.9,1035.18,1494.45,1749.6,1953.72,2041.2,2121.39
730,803,1036.6,1496.5,1752,1956.4,2044,2124.3
731,804.1,1038.02,1498.55,1754.4,1959.08,2046.8,2127.21
732,805.2,1039.44,1500.6,1756.8,1961.76,2049.6,2130.12
733,806.3,1040.86,1502.65,1759.2,1964.44,2052.4,2133.03
734,807.4,1042.28,1504.7,1761.6,1967.12,2055.2,2135.94
735,808.5,1043.7,1506.75,1764,1969.8,2058,2138.85
736,809.6,1045.12,1508.8,1766.4,1972.48,2060.8,2141.76
737,810.7,1046.54,1510.85,1768.8,1975.16,2063.6,2144.67
738,811.8,1047.96,1512.9,1771.2,1977.84,2066.4,2147.58
739,812.9,1049.38,1514.95,1773.6,1980.52,2069.2,2150.49
740,814,1050.8,1517,1776,1983.2,2072,2153.4
741,815.1,1052.22,1519.05,1778.4,1985.88,2074.8,2156.31
742,816.2,1053.64,1521.1,1780.8,1988.56,2077.6,2159.22
743,817.3,1055.06,1523.15,1783.2,1991.24,2080.4,2162.13
744,818.4,1056.48,1525.2,1785.6,1993.92,2083.2,2165.04
745,819.5,1057.9,1527.25,1788,1996.6,2086,2167.95
746,820.6,1059.32,1529.3,1790.4,1999.28,2088.8,2170.86
747,821.7,1060.74,1531.35,1792.8,2001.96,2091.6,2173.77
748,822.8,1062.16,1533.4,1795.2,2004.64,2094.4,2176.68
749,823.9,1063.58,1535.45,1797.6,2007.32,2097.2,2179.59
750,825,1065,1537.5,1800,2010,2100,2182.5
751,826.1,1066.42,1539.55,1802.4,2012.68,2102.8,2185.41
752,827.2,1067.84,1541.6,1804.8,2015.36,2105.6,2188.32
753,828.3,1069.26,1543.65,1807.2,2018.04,2108.4,2191.23
754,829.4,1070.68,1545.7,1809.6,2020.72,2111.2,2194.14
755,830.5,1072.1,1547.75,1812,2023.4,2114,2197.05
756,831.6,1073.52,1549.8,1814.4,2026.08,2116.8,2199.96
757,832.7,1074.94,1551.85,1816.8,2028.76,2119.6,2202.87
758,833.8,1076.36,1553.9,1819.2,2031.44,2122.4,2205.78
759,834.9,1077.78,1555.95,1821.6,2034.12,2125.2,2208.69
760,836,1079.2,1558,1824,2036.8,2128,2211.6
761,837.1,1080.62,1560.05,1826.4,2039.48,2130.8,2214.51
762,838.2,1082.04,1562.1,1828.8,2042.16,2133.6,2217.42
763,839.3,1083.46,1564.15,1831.2,2044.84,2136.4,2220.33
764,840.4,1084.88,1566.2,1833.6,2047.52,2139.2,2223.24
765,841.5,1086.3,1568.25,1836,2050.2,2142,2226.15
766,842.6,1087.72,1570.3,1838.4,2052.88,2144.8,2229.06
767,843.7,1089.14,1572.35,1840.8,2055.56,2147.6,2231.97
768,844.8,1090.56,1574.4,1843.2,2058.24,2150.4,2234.88
769,845.9,1091.98,1576.45,1845.6,2060.92,2153.2,2237.79
770,847,1093.4,1578.5,1848,2063.6,2156,2240.7
771,848.1,1094.82,1580.55,1850.4,2066.28,2158.8,2243.61
772,849.2,1096.24,1582.6,1852.8,2068.96,2161.6,2246.52
773,850.3,1097.66,1584.65,1855.2,2071.64,2164.4,2249.43
774,851.4,1099.08,1586.7,1857.6,2074.32,2167.2,2252.34
775,852.5,1100.5,1588.75,1860,2077,2170,2255.25
776,853.6,1101.92,1590.8,1862.4,2079.68,2172.8,2258.16
777,854.7,1103.34,1592.85,1864.8,2082.36,2175.6,2261.07
778,855.8,1104.76,1594.9,1867.2,2085.04,2178.4,2263.98
779,856.9,1106.18,1596.95,1869.6,2087.72,2181.2,2266.89
780,858,1107.6,1599,1872,2090.4,2184,2269.8
781,859.1,1109.02,1601.05,1874.4,2093.08,2186.8,2272.71
782,860.2,1110.44,1603.1,1876.8,2095.76,2189.6,2275.62
783,861.3,1111.86,1605.15,1879.2,2098.44,2192.4,2278.53
784,862.4,1113.28,1607.2,1881.6,2101.12,2195.2,2281.44
785,863.5,1114.7,1609.25,1884,2103.8,2198,2284.35
786,864.6,1116.12,1611.3,1886.4,2106.48,2200.8,2287.26
787,865.7,1117.54,1613.35,1888.8,2109.16,2203.6,2290.17
788,866.8,1118.96,1615.4,1891.2,2111.84,2206.4,2293.08
789,867.9,1120.38,1617.45,1893.6,2114.52,2209.2,2295.99
790,869,1121.8,1619.5,1896,2117.2,2212,2298.9
791,870.1,1123.22,1621.55,1898.4,2119.88,2214.8,2301.81
792,871.2,1124.64,1623.6,1900.8,2122.56,2217.6,2304.72
793,872.3,1126.06,1625.65,1903.2,2125.24,2220.4,2307.63
794,873.4,1127.48,1627.7,1905.6,2127.92,2223.2,2310.54
795,874.5,1128.9,1629.75,1908,2130.6,2226,2313.45
796,875.6,1130.32,1631.8,1910.4,2133.28,2228.8,2316.36
797,876.7,1131.74,1633.85,1912.8,2135.96,2231.6,2319.27
798,877.8,1133.16,1635.9,1915.2,2138.64,2234.4,2322.18
799,878.9,1134.58,1637.95,1917.6,2141.32,2237.2,2325.09
800,880,1136,1640,1920,2144,2240,2328
801,881.1,1137.42,1642.05,1922.4,2146.68,2242.8,2330.91
802,882.2,1138.84,1644.1,1924.8,2149.36,2245.6,2333.82
803,883.3,1140.26,1646.15,1927.2,2152.04,2248.4,2336.73
804,884.4,1141.68,1648.2,1929.6,2154.72,2251.2,2339.64
805,885.5,1143.1,1650.25,1932,2157.4,2254,2342.55
806,886.6,1144.52,1652.3,1934.4,2160.08,2256.8,2345.46
807,887.7,1145.94,1654.35,1936.8,2162.76,2259.6,2348.37
808,888.8,1147.36,1656.4,1939.2,2165.44,2262.4,2351.28
809,889.9,1148.78,1658.45,1941.6,2168.12,2265.2,2354.19
810,891,1150.2,1660.5,1944,2170.8,2268,2357.1
811,892.1,1151.62,1662.55,1946.4,2173.48,2270.8,2360.01
812,893.2,1153.04,1664.6,1948.8,2176.16,2273.6,2362.92
813,894.3,1154.46,1666.65,1951.2,2178.84,2276.4,2365.83
814,895.4,1155.88,1668.7,1953.6,2181.52,2279.2,2368.74
815,896.5,1157.3,1670.75,1956,2184.2,2282,2371.65
816,897.6,1158.72,1672.8,1958.4,2186.88,2284.8,2374.56
817,898.7,1160.14,1674.85,1960.8,2189.56,2287.6,2377.47
818,899.8,1161.56,1676.9,1963.2,2192.24,2290.4,2380.38
819,900.9,1162.98,1678.95,1965.6,2194.92,2293.2,2383.29
820,902,1164.4,1681,1968,2197.6,2296,2386.2
821,903.1,1165.82,1683.05,1970.4,2200.28,2298.8,2389.11
822,904.2,1167.24,1685.1,1972.8,2202.96,2301.6,2392.02
823,905.3,1168.66,1687.15,1975.2,2205.64,2304.4,2394.93
824,906.4,1170.08,1689.2,1977.6,2208.32,2307.2,2397.84
825,907.5,1171.5,1691.25,1980,2211,2310,2400.75
826,908.6,1172.92,1693.3,1982.4,2213.68,2312.8,2403.66
827,909.7,1174.34,1695.35,1984.8,2216.36,2315.6,2406.57
828,910.8,1175.76,1697.4,1987.2,2219.04,2318.4,2409.48
829,911.9,1177.18,1699.45,1989.6,2221.72,2321.2,2412.39
830,913,1178.6,1701.5,1992,2224.4,2324,2415.3
831,914.1,1180.02,1703.55,1994.4,2227.08,2326.8,2418.21
832,915.2,1181.44,1705.6,1996.8,2229.76,2329.6,2421.12
833,916.3,1182.86,1707.65,1999.2,2232.44,2332.4,2424.03
834,917.4,1184.28,1709.7,2001.6,2235.12,2335.2,2426.94
835,918.5,1185.7,1711.75,2004,2237.8,2338,2429.85
836,919.6,1187.12,1713.8,2006.4,2240.48,2340.8,2432.76
837,920.7,1188.54,1715.85,2008.8,2243.16,2343.6,2435.67
838,921.8,1189.96,1717.9,2011.2,2245.84,2346.4,2438.58
839,922.9,1191.38,1719.95,2013.6,2248.52,2349.2,2441.49
840,924,1192.8,1722,2016,2251.2,2352,2444.4
841,925.1,1194.22,1724.05,2018.4,2253.88,2354.8,2447.31
842,926.2,1195.64,1726.1,2020.8,2256.56,2357.6,2450.22
843,927.3,1197.06,1728.15,2023.2,2259.24,2360.4,2453.13
844,928.4,1198.48,1730.2,2025.6,2261.92,2363.2,2456.04
845,929.5,1199.9,1732.25,2028,2264.6,2366,2458.95
846,930.6,1201.32,1734.3,2030.4,2267.28,2368.8,2461.86
847,931.7,1202.74,1736.35,2032.8,2269.96,2371.6,2464.77
848,932.8,1204.16,1738.4,2035.2,2272.64,2374.4,2467.68
849,933.9,1205.58,1740.45,2037.6,2275.32,2377.2,2470.59
850,935,1207,1742.5,2040,2278,2380,2473.5
851,936.1,1208.42,1744.55,2042.4,2280.68,2382.8,2476.41
852,937.2,1209.84,1746.6,2044.8,2283.36,2385.6,2479.32
853,938.3,1211.26,1748.65,2047.2,2286.04,2388.4,2482.23
854,939.4,1212.68,1750.7,2049.6,2288.72,2391.2,2485.14
855,940.5,1214.1,1752.75,2052,2291.4,2394,2488.05
856,941.6,1215.52,1754.8,2054.4,2294.08,2396.8,2490.96
857,942.7,1216.94,1756.85,2056.8,2296.76,2399.6,2493.87
858,943.8,1218.36,1758.9,2059.2,2299.44,2402.4,2496.78
859,944.9,1219.78,1760.95,2061.6,2302.12,2405.2,2499.69
860,946,1221.2,1763,2064,2304.8,2408,2502.6
861,947.1,1222.62,1765.05,2066.4,2307.48,2410.8,2505.51
862,948.2,1224.04,1767.1,2068.8,2310.16,2413.6,2508.42
863,949.3,1225.46,1769.15,2071.2,2312.84,2416.4,2511.33
864,950.4,1226.88,1771.2,2073.6,2315.52,2419.2,2514.24
865,951.5,1228.3,1773.25,2076,2318.2,2422,2517.15
866,952.6,1229.72,1775.3,2078.4,2320.88,2424.8,2520.06
867,953.7,1231.14,1777.35,2080.8,2323.56,2427.6,2522.97
868,954.8,1232.56,1779.4,2083.2,2326.24,2430.4,2525.88
